#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
RABL3	RHOT2	9606.ENSP00000273375	9606.ENSP00000321971	0	0	0	0	0	0.162	0	0	0.162
RABL3	RHOA	9606.ENSP00000273375	9606.ENSP00000400175	0	0	0	0	0	0.553	0	0	0.553
RACK1	TARBP1	9606.ENSP00000426909	9606.ENSP00000040877	0	0	0	0	0	0.239	0	0	0.238
RACK1	TMEM59	9606.ENSP00000426909	9606.ENSP00000234831	0	0	0	0	0	0.308	0	0	0.307
RACK1	TRAF2	9606.ENSP00000426909	9606.ENSP00000247668	0	0	0	0	0	0.292	0	0	0.292
RACK1	TRIM28	9606.ENSP00000426909	9606.ENSP00000253024	0	0	0	0	0	0.510	0	0	0.510
RACK1	VHL	9606.ENSP00000426909	9606.ENSP00000256474	0	0	0	0	0	0.292	0	0	0.292
RACK1	WDR76	9606.ENSP00000426909	9606.ENSP00000263795	0	0	0	0	0	0.526	0	0	0.526
RACK1	RPS27A	9606.ENSP00000426909	9606.ENSP00000272317	0	0	0	0	0	0.997	0	0	0.997
RACK1	RPN1	9606.ENSP00000426909	9606.ENSP00000296255	0	0	0	0	0	0.166	0	0	0.165
RACK1	TRA2A	9606.ENSP00000426909	9606.ENSP00000297071	0	0	0	0	0	0.188	0	0	0.188
RACK1	SOX2	9606.ENSP00000426909	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
RACK1	ZFAND4	9606.ENSP00000426909	9606.ENSP00000339484	0	0	0	0	0	0.440	0	0	0.440
RACK1	RPS26	9606.ENSP00000426909	9606.ENSP00000348849	0	0	0	0	0	0.997	0	0	0.997
RACK1	SMARCA2	9606.ENSP00000426909	9606.ENSP00000371638	0	0	0	0	0	0.206	0	0	0.206
RACK1	RBM34	9606.ENSP00000426909	9606.ENSP00000386226	0	0	0	0	0	0.188	0	0	0.188
RACK1	UBA52	9606.ENSP00000426909	9606.ENSP00000388107	0	0	0	0	0	0.991	0	0	0.991
RACK1	RHOA	9606.ENSP00000426909	9606.ENSP00000400175	0	0	0	0	0	0.166	0	0	0.166
RACK1	ZC3H18	9606.ENSP00000426909	9606.ENSP00000416951	0	0	0	0	0	0.322	0	0	0.322
RACK1	RECQL4	9606.ENSP00000426909	9606.ENSP00000482313	0	0	0	0	0	0.311	0	0	0.311
RACK1	TMEM59L	9606.ENSP00000426909	9606.ENSP00000470879	0	0	0	0	0	0.308	0	0	0.307
RAD54L2	VIRMA	9606.ENSP00000386520	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RAD54L2	UBE2I	9606.ENSP00000386520	9606.ENSP00000348056	0	0	0	0	0	0.276	0	0	0.276
RAD54L2	TP53BP1	9606.ENSP00000386520	9606.ENSP00000371475	0	0	0	0	0	0.470	0	0	0.470
RAD54L2	SUMO1	9606.ENSP00000386520	9606.ENSP00000376077	0	0	0	0	0	0.282	0	0	0.282
RAD54L2	RXRA	9606.ENSP00000386520	9606.ENSP00000419692	0	0	0	0	0	0.314	0	0	0.314
RAD9A	TDG	9606.ENSP00000311360	9606.ENSP00000376611	0	0	0	0	0	0.292	0	0	0.292
RAD9A	TP53BP1	9606.ENSP00000311360	9606.ENSP00000371475	0	0	0	0	0	0.557	0	0	0.557
RAF1	RANBP9	9606.ENSP00000401888	9606.ENSP00000011619	0	0	0	0	0	0.622	0	0	0.622
RAF1	STUB1	9606.ENSP00000401888	9606.ENSP00000219548	0	0	0	0	0	0.791	0	0	0.791
RAF1	TRAP1	9606.ENSP00000401888	9606.ENSP00000246957	0	0	0	0	0	0.270	0	0	0.270
RAF1	YWHAH	9606.ENSP00000401888	9606.ENSP00000248975	0	0	0	0	0	0.922	0	0	0.922
RAF1	TRIM28	9606.ENSP00000401888	9606.ENSP00000253024	0	0	0	0	0	0.300	0	0	0.300
RAF1	RHEB	9606.ENSP00000401888	9606.ENSP00000262187	0	0	0	0	0	0.754	0	0	0.754
RAF1	TSC1	9606.ENSP00000401888	9606.ENSP00000298552	0	0	0	0	0	0.270	0	0	0.270
RAF1	TUBB	9606.ENSP00000401888	9606.ENSP00000339001	0	0	0	0	0	0.211	0	0	0.211
RAF1	SFN	9606.ENSP00000401888	9606.ENSP00000340989	0	0	0	0	0	0.874	0	0	0.874
RAF1	TUBB4B	9606.ENSP00000401888	9606.ENSP00000341289	0	0	0	0	0	0.211	0	0	0.211
RAF1	STIP1	9606.ENSP00000401888	9606.ENSP00000351646	0	0	0	0	0	0.187	0	0	0.187
RAF1	VDAC1	9606.ENSP00000401888	9606.ENSP00000378487	0	0	0	0	0	0.298	0	0	0.298
RAI1	VIRMA	9606.ENSP00000323074	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RAI1	UBA52	9606.ENSP00000323074	9606.ENSP00000388107	0	0	0	0	0	0.311	0	0	0.311
RAI1	UTY	9606.ENSP00000323074	9606.ENSP00000442047	0	0	0	0	0	0.269	0	0	0.269
RAI1	TCF20	9606.ENSP00000323074	9606.ENSP00000352463	0	0	0	0.578	0	0.479	0	0	0.479
RAN	RANBP9	9606.ENSP00000446215	9606.ENSP00000011619	0	0	0	0	0	0.476	0	0	0.476
RAN	VIRMA	9606.ENSP00000446215	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RAN	SOX2	9606.ENSP00000446215	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
RAN	SMARCE1	9606.ENSP00000446215	9606.ENSP00000323967	0	0	0	0	0	0.185	0	0	0.185
RAN	SMARCB1	9606.ENSP00000446215	9606.ENSP00000340883	0	0	0	0	0	0.456	0	0	0.456
RAN	UBE2I	9606.ENSP00000446215	9606.ENSP00000348056	0	0	0	0	0	0.829	0	0	0.829
RAN	SMARCA2	9606.ENSP00000446215	9606.ENSP00000371638	0	0	0	0	0	0.168	0	0	0.168
RAN	SUMO1	9606.ENSP00000446215	9606.ENSP00000376077	0	0	0	0	0	0.216	0	0	0.216
RAN	ZC3H18	9606.ENSP00000446215	9606.ENSP00000416951	0	0	0	0	0	0.295	0	0	0.295
RAN	RNF4	9606.ENSP00000446215	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
RAN	SMARCC2	9606.ENSP00000446215	9606.ENSP00000449396	0	0	0	0	0	0.183	0	0	0.183
RAN	RECQL4	9606.ENSP00000446215	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
RANBP9	TFAP2A	9606.ENSP00000011619	9606.ENSP00000501092	0	0	0	0	0	0.230	0	0	0.229
RANBP9	S100A9	9606.ENSP00000011619	9606.ENSP00000357727	0	0	0	0	0	0.230	0	0	0.229
RANBP9	SOX2	9606.ENSP00000011619	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
RANBP9	SBSN	9606.ENSP00000011619	9606.ENSP00000430242	0	0	0	0	0	0.292	0	0	0.292
RANBP9	RECQL4	9606.ENSP00000011619	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
RANBP9	TUBA1C	9606.ENSP00000011619	9606.ENSP00000443475	0	0	0	0	0	0.292	0	0	0.292
RANBP9	TFRC	9606.ENSP00000011619	9606.ENSP00000376197	0	0	0	0	0	0.292	0	0	0.292
RANBP9	RCOR3	9606.ENSP00000011619	9606.ENSP00000413929	0	0	0	0	0	0.292	0	0	0.292
RANBP9	RCOR1	9606.ENSP00000011619	9606.ENSP00000262241	0	0	0	0	0	0.292	0	0	0.292
RANBP9	UBE2I	9606.ENSP00000011619	9606.ENSP00000348056	0	0	0	0	0	0.393	0	0	0.392
RANBP9	TP53	9606.ENSP00000011619	9606.ENSP00000269305	0	0	0	0	0	0.591	0	0	0.591
RBM14	SF3A1	9606.ENSP00000311747	9606.ENSP00000215793	0	0	0	0	0	0.205	0	0	0.205
RBM14	STAG2	9606.ENSP00000311747	9606.ENSP00000218089	0	0	0	0	0	0.221	0	0	0.221
RBM14	SRSF9	9606.ENSP00000311747	9606.ENSP00000229390	0	0	0	0	0	0.187	0	0	0.187
RBM14	RPN2	9606.ENSP00000311747	9606.ENSP00000237530	0	0	0	0	0	0.189	0	0	0.189
RBM14	SRSF1	9606.ENSP00000311747	9606.ENSP00000258962	0	0	0	0	0	0.209	0	0	0.209
RBM14	RPN1	9606.ENSP00000311747	9606.ENSP00000296255	0	0	0	0	0	0.189	0	0	0.189
RBM14	TFAP2A	9606.ENSP00000311747	9606.ENSP00000501092	0	0	0	0	0	0.190	0	0	0.190
RBM14	S100A9	9606.ENSP00000311747	9606.ENSP00000357727	0	0	0	0	0	0.205	0	0	0.205
RBM14	SMC1A	9606.ENSP00000311747	9606.ENSP00000323421	0	0	0	0	0	0.225	0	0	0.224
RBM14	TADA2A	9606.ENSP00000311747	9606.ENSP00000481091	0	0	0	0	0	0.292	0	0	0.292
RBM14	SMARCC2	9606.ENSP00000311747	9606.ENSP00000449396	0	0	0	0	0	0.205	0	0	0.205
RBM14	RECQL4	9606.ENSP00000311747	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
RBM14	SOX2	9606.ENSP00000311747	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
RBM14	SMARCE1	9606.ENSP00000311747	9606.ENSP00000323967	0	0	0	0	0	0.186	0	0	0.185
RBM14	RPS26	9606.ENSP00000311747	9606.ENSP00000348849	0	0	0	0	0	0.186	0	0	0.185
RBM14	SMARCB1	9606.ENSP00000311747	9606.ENSP00000340883	0	0	0	0	0	0.292	0	0	0.292
RBM14	ZC3H18	9606.ENSP00000311747	9606.ENSP00000416951	0	0	0	0	0	0.442	0	0	0.442
RBM14	SFPQ	9606.ENSP00000311747	9606.ENSP00000349748	0	0	0	0	0	0.204	0	0	0.204
RBM22	RXRA	9606.ENSP00000199814	9606.ENSP00000419692	0	0	0	0	0	0.182	0	0	0.181
RBM22	RXRB	9606.ENSP00000199814	9606.ENSP00000363817	0	0	0	0	0	0.182	0	0	0.181
RBM22	ZNF444	9606.ENSP00000199814	9606.ENSP00000338860	0	0	0	0	0	0.238	0	0	0.237
RBM22	RECQL4	9606.ENSP00000199814	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
RBM22	ZC3H18	9606.ENSP00000199814	9606.ENSP00000416951	0	0	0	0	0	0.292	0	0	0.292
RBM22	RBM34	9606.ENSP00000199814	9606.ENSP00000386226	0	0	0	0	0	0.186	0	0	0.185
RBM22	TRA2A	9606.ENSP00000199814	9606.ENSP00000297071	0	0	0	0	0	0.186	0	0	0.185
RBM22	SRSF1	9606.ENSP00000199814	9606.ENSP00000258962	0	0	0	0	0	0.800	0	0	0.800
RBM22	SF3A1	9606.ENSP00000199814	9606.ENSP00000215793	0	0	0	0	0	0.912	0	0	0.912
RBM34	SF3A1	9606.ENSP00000386226	9606.ENSP00000215793	0	0	0	0	0	0.181	0	0	0.181
RBM34	SRSF1	9606.ENSP00000386226	9606.ENSP00000258962	0	0	0	0	0	0.226	0	0	0.226
RBM34	ZNF512	9606.ENSP00000386226	9606.ENSP00000347648	0	0	0	0	0	0.225	0	0	0.225
RBM34	RECQL4	9606.ENSP00000386226	9606.ENSP00000482313	0	0	0	0	0	0.294	0	0	0.294
RBM34	ZC3H18	9606.ENSP00000386226	9606.ENSP00000416951	0	0	0	0	0	0.320	0	0	0.320
RCOR1	SERPINH1	9606.ENSP00000262241	9606.ENSP00000434412	0	0	0	0	0	0.292	0	0	0.292
RCOR1	VIRMA	9606.ENSP00000262241	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RCOR1	RECQL4	9606.ENSP00000262241	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
RCOR1	SOX2	9606.ENSP00000262241	9606.ENSP00000323588	0	0	0	0	0	0.179	0	0	0.179
RCOR1	SMARCC2	9606.ENSP00000262241	9606.ENSP00000449396	0	0	0	0	0	0.292	0	0	0.292
RCOR1	SMARCE1	9606.ENSP00000262241	9606.ENSP00000323967	0	0	0	0	0	0.292	0	0	0.292
RCOR1	SMARCA4	9606.ENSP00000262241	9606.ENSP00000343896	0	0	0	0	0	0.292	0	0	0.292
RCOR1	RCOR3	9606.ENSP00000262241	9606.ENSP00000413929	0	0	0	0.948	0	0.666	0	0	0.666
RCOR1	ZNF516	9606.ENSP00000262241	9606.ENSP00000394757	0	0	0	0	0	0.601	0	0	0.601
RCOR1	ZMYM2	9606.ENSP00000262241	9606.ENSP00000479904	0	0	0	0	0	0.613	0	0	0.613
RCOR3	TRAF2	9606.ENSP00000413929	9606.ENSP00000247668	0	0	0	0	0	0.163	0	0	0.163
RCOR3	ZMYM2	9606.ENSP00000413929	9606.ENSP00000479904	0	0	0	0	0	0.459	0	0	0.459
RECQL4	SF3A1	9606.ENSP00000482313	9606.ENSP00000215793	0	0	0	0	0	0.292	0	0	0.292
RECQL4	STUB1	9606.ENSP00000482313	9606.ENSP00000219548	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SRSF9	9606.ENSP00000482313	9606.ENSP00000229390	0	0	0	0	0	0.299	0	0	0.299
RECQL4	TBP	9606.ENSP00000482313	9606.ENSP00000230354	0	0	0	0	0	0.292	0	0	0.292
RECQL4	RPN2	9606.ENSP00000482313	9606.ENSP00000237530	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TRAP1	9606.ENSP00000482313	9606.ENSP00000246957	0	0	0	0	0	0.292	0	0	0.292
RECQL4	YWHAH	9606.ENSP00000482313	9606.ENSP00000248975	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TRIM28	9606.ENSP00000482313	9606.ENSP00000253024	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SRSF1	9606.ENSP00000482313	9606.ENSP00000258962	0	0	0	0	0	0.299	0	0	0.299
RECQL4	TMED2	9606.ENSP00000482313	9606.ENSP00000262225	0	0	0	0	0	0.292	0	0	0.292
RECQL4	UBR1	9606.ENSP00000482313	9606.ENSP00000290650	0	0	0	0	0	0.292	0	0	0.292
RECQL4	RPN1	9606.ENSP00000482313	9606.ENSP00000296255	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TBL2	9606.ENSP00000482313	9606.ENSP00000307260	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TUFM	9606.ENSP00000482313	9606.ENSP00000322439	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SMC1A	9606.ENSP00000482313	9606.ENSP00000323421	0	0	0	0	0	0.172	0	0	0.171
RECQL4	SMARCE1	9606.ENSP00000482313	9606.ENSP00000323967	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TUBB	9606.ENSP00000482313	9606.ENSP00000339001	0	0	0	0	0	0.324	0	0	0.323
RECQL4	SMARCB1	9606.ENSP00000482313	9606.ENSP00000340883	0	0	0	0	0	0.315	0	0	0.315
RECQL4	SFN	9606.ENSP00000482313	9606.ENSP00000340989	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TUBB4B	9606.ENSP00000482313	9606.ENSP00000341289	0	0	0	0	0	0.510	0	0	0.510
RECQL4	UBE2I	9606.ENSP00000482313	9606.ENSP00000348056	0	0	0	0	0	0.176	0	0	0.175
RECQL4	RPS26	9606.ENSP00000482313	9606.ENSP00000348849	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SFPQ	9606.ENSP00000482313	9606.ENSP00000349748	0	0	0	0	0	0.292	0	0	0.292
RECQL4	STIP1	9606.ENSP00000482313	9606.ENSP00000351646	0	0	0	0	0	0.390	0	0	0.390
RECQL4	RNF2	9606.ENSP00000482313	9606.ENSP00000356480	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SET	9606.ENSP00000482313	9606.ENSP00000361777	0	0	0	0	0	0.292	0	0	0.292
RECQL4	RPRD1B	9606.ENSP00000482313	9606.ENSP00000362532	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TXN	9606.ENSP00000482313	9606.ENSP00000363641	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SLC3A2	9606.ENSP00000482313	9606.ENSP00000367123	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TP53BP1	9606.ENSP00000482313	9606.ENSP00000371475	0	0	0	0	0	0.747	0	0	0.747
RECQL4	SUMO1	9606.ENSP00000482313	9606.ENSP00000376077	0	0	0	0	0	0.288	0	0	0.288
RECQL4	VDAC1	9606.ENSP00000482313	9606.ENSP00000378487	0	0	0	0	0	0.292	0	0	0.292
RECQL4	TTC28	9606.ENSP00000482313	9606.ENSP00000381003	0	0	0	0	0	0.175	0	0	0.175
RECQL4	UBA52	9606.ENSP00000482313	9606.ENSP00000388107	0	0	0	0	0	0.292	0	0	0.292
RECQL4	UBE2L3	9606.ENSP00000482313	9606.ENSP00000400906	0	0	0	0	0	0.332	0	0	0.332
RECQL4	SBSN	9606.ENSP00000482313	9606.ENSP00000430242	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SERPINH1	9606.ENSP00000482313	9606.ENSP00000434412	0	0	0	0	0	0.292	0	0	0.292
RECQL4	SMARCC2	9606.ENSP00000482313	9606.ENSP00000449396	0	0	0	0	0	0.292	0	0	0.292
RELA	TXN2	9606.ENSP00000384273	9606.ENSP00000216185	0	0	0	0	0	0.488	0	0	0.488
RELA	STUB1	9606.ENSP00000384273	9606.ENSP00000219548	0	0	0	0	0	0.292	0	0	0.292
RELA	TBP	9606.ENSP00000384273	9606.ENSP00000230354	0	0	0	0	0	0.635	0	0	0.635
RELA	STAT3	9606.ENSP00000384273	9606.ENSP00000264657	0	0	0	0	0	0.793	0	0	0.793
RELA	TP53	9606.ENSP00000384273	9606.ENSP00000269305	0	0	0	0	0	0.450	0	0	0.450
RELA	RPS27A	9606.ENSP00000384273	9606.ENSP00000272317	0	0	0	0	0	0.712	0	0	0.712
RELA	RPN1	9606.ENSP00000384273	9606.ENSP00000296255	0	0	0	0	0	0.190	0	0	0.190
RELA	SP1	9606.ENSP00000384273	9606.ENSP00000329357	0	0	0	0	0	0.876	0	0	0.876
RELA	TUBB	9606.ENSP00000384273	9606.ENSP00000339001	0	0	0	0	0	0.265	0	0	0.265
RELA	SFN	9606.ENSP00000384273	9606.ENSP00000340989	0	0	0	0	0	0.907	0	0	0.907
RELA	UBE2I	9606.ENSP00000384273	9606.ENSP00000348056	0	0	0	0	0	0.156	0	0	0.155
RELA	SFPQ	9606.ENSP00000384273	9606.ENSP00000349748	0	0	0	0	0	0.228	0	0	0.227
RELA	SMARCA2	9606.ENSP00000384273	9606.ENSP00000371638	0	0	0	0	0	0.332	0	0	0.332
RELA	UTY	9606.ENSP00000384273	9606.ENSP00000442047	0	0	0	0	0	0.161	0	0	0.161
RELA	UBE2L3	9606.ENSP00000384273	9606.ENSP00000400906	0	0	0	0	0	0.317	0	0	0.317
RELA	TFAP2A	9606.ENSP00000384273	9606.ENSP00000501092	0	0	0	0	0	0.294	0	0	0.294
RELA	RXRA	9606.ENSP00000384273	9606.ENSP00000419692	0	0	0	0	0	0.681	0	0	0.681
RELA	RPS6KA5	9606.ENSP00000384273	9606.ENSP00000479667	0	0	0	0	0	0.611	0	0	0.611
REV3L	VIRMA	9606.ENSP00000351697	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
REV3L	UBE2N	9606.ENSP00000351697	9606.ENSP00000316176	0	0	0	0	0	0.528	0	0	0.528
REV3L	TXN	9606.ENSP00000351697	9606.ENSP00000363641	0	0	0	0	0	0.225	0	0	0.224
REV3L	UBE2L3	9606.ENSP00000351697	9606.ENSP00000400906	0	0	0	0	0	0.190	0	0	0.190
REV3L	SMARCA2	9606.ENSP00000351697	9606.ENSP00000371638	0	0	0	0	0	0.163	0	0	0.163
REV3L	TP53BP1	9606.ENSP00000351697	9606.ENSP00000371475	0	0	0	0	0	0.303	0	0	0.303
RFPL2	TTC5	9606.ENSP00000383096	9606.ENSP00000258821	0	0	0	0	0	0.242	0	0	0.241
RFX1	STUB1	9606.ENSP00000254325	9606.ENSP00000219548	0	0	0	0	0	0.292	0	0	0.292
RFX1	TP53BP1	9606.ENSP00000254325	9606.ENSP00000371475	0	0	0	0	0	0.166	0	0	0.165
RFX1	SMARCC2	9606.ENSP00000254325	9606.ENSP00000449396	0	0	0	0	0	0.184	0	0	0.183
RFX1	SMARCC1	9606.ENSP00000254325	9606.ENSP00000254480	0	0	0	0	0	0.184	0	0	0.183
RFX1	RNF4	9606.ENSP00000254325	9606.ENSP00000426503	0	0	0	0	0	0.292	0	0	0.292
RFX1	SMARCA2	9606.ENSP00000254325	9606.ENSP00000371638	0	0	0	0	0	0.181	0	0	0.181
RFX1	SMARCA4	9606.ENSP00000254325	9606.ENSP00000343896	0	0	0	0	0	0.181	0	0	0.181
RFX1	SOX2	9606.ENSP00000254325	9606.ENSP00000323588	0	0	0	0	0	0.294	0	0	0.294
RHEB	TRAP1	9606.ENSP00000262187	9606.ENSP00000246957	0	0	0	0	0	0.313	0	0	0.313
RHEB	TRAF2	9606.ENSP00000262187	9606.ENSP00000247668	0	0	0	0	0	0.294	0	0	0.294
RHEB	RPS27A	9606.ENSP00000262187	9606.ENSP00000272317	0	0	0	0	0	0.181	0	0	0.181
RHEB	TSC1	9606.ENSP00000262187	9606.ENSP00000298552	0	0	0	0	0	0.805	0	0	0.805
RHOA	RPN2	9606.ENSP00000400175	9606.ENSP00000237530	0	0	0	0	0	0.345	0	0	0.345
RHOA	TMEM214	9606.ENSP00000400175	9606.ENSP00000238788	0	0	0	0	0	0.165	0	0	0.165
RHOA	TRAP1	9606.ENSP00000400175	9606.ENSP00000246957	0	0	0	0	0	0.224	0	0	0.224
RHOA	TMTC3	9606.ENSP00000400175	9606.ENSP00000266712	0	0	0	0	0	0.209	0	0	0.209
RHOA	RHOB	9606.ENSP00000400175	9606.ENSP00000272233	0	0	0	0.980	0	0.399	0	0	0.398
RHOA	RPS27A	9606.ENSP00000400175	9606.ENSP00000272317	0	0	0	0	0	0.649	0	0	0.649
RHOA	RPN1	9606.ENSP00000400175	9606.ENSP00000296255	0	0	0	0	0	0.165	0	0	0.165
RHOA	VIRMA	9606.ENSP00000400175	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RHOA	TBL2	9606.ENSP00000400175	9606.ENSP00000307260	0	0	0	0	0	0.191	0	0	0.191
RHOA	STRBP	9606.ENSP00000400175	9606.ENSP00000321347	0	0	0	0	0	0.214	0	0	0.214
RHOA	RHOT2	9606.ENSP00000400175	9606.ENSP00000321971	0	0	0	0.678	0	0.162	0	0	0.161
RHOA	SOX2	9606.ENSP00000400175	9606.ENSP00000323588	0	0	0	0	0	0.292	0	0	0.292
RHOA	RTN4	9606.ENSP00000400175	9606.ENSP00000337838	0	0	0	0	0	0.165	0	0	0.165
RHOA	TUBB	9606.ENSP00000400175	9606.ENSP00000339001	0	0	0	0	0	0.198	0	0	0.198
RHOA	SMARCB1	9606.ENSP00000400175	9606.ENSP00000340883	0	0	0	0	0	0.166	0	0	0.165
RHOA	TUBB4B	9606.ENSP00000400175	9606.ENSP00000341289	0	0	0	0	0	0.198	0	0	0.198
RHOA	SEC23IP	9606.ENSP00000400175	9606.ENSP00000358071	0	0	0	0	0	0.165	0	0	0.165
RHOA	SLC3A2	9606.ENSP00000400175	9606.ENSP00000367123	0	0	0	0	0	0.206	0	0	0.206
RHOA	TFRC	9606.ENSP00000400175	9606.ENSP00000376197	0	0	0	0	0	0.162	0	0	0.161
RHOA	TFAP2A	9606.ENSP00000400175	9606.ENSP00000501092	0	0	0	0	0	0.230	0	0	0.229
RHOA	TUBA1C	9606.ENSP00000400175	9606.ENSP00000443475	0	0	0	0	0	0.204	0	0	0.204
RHOB	TMEM59	9606.ENSP00000272233	9606.ENSP00000234831	0	0	0	0	0	0.173	0	0	0.173
RHOB	TMTC3	9606.ENSP00000272233	9606.ENSP00000266712	0	0	0	0	0	0.209	0	0	0.209
RHOB	SLC3A2	9606.ENSP00000272233	9606.ENSP00000367123	0	0	0	0	0	0.163	0	0	0.163
RHOB	TFRC	9606.ENSP00000272233	9606.ENSP00000376197	0	0	0	0	0	0.163	0	0	0.163
RHOT2	TRIM28	9606.ENSP00000321971	9606.ENSP00000253024	0	0	0	0	0	0.311	0	0	0.311
RHOT2	RPS27A	9606.ENSP00000321971	9606.ENSP00000272317	0	0	0	0	0	0.190	0	0	0.190
RHOT2	VIRMA	9606.ENSP00000321971	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RHOT2	TUBB	9606.ENSP00000321971	9606.ENSP00000339001	0	0	0	0	0	0.187	0	0	0.187
RHOT2	TUBB4B	9606.ENSP00000321971	9606.ENSP00000341289	0	0	0	0	0	0.187	0	0	0.187
RHOT2	RPS26	9606.ENSP00000321971	9606.ENSP00000348849	0	0	0	0	0	0.205	0	0	0.205
RHOT2	TUBA1C	9606.ENSP00000321971	9606.ENSP00000443475	0	0	0	0	0	0.209	0	0	0.209
RNF2	TP53	9606.ENSP00000356480	9606.ENSP00000269305	0	0	0	0	0	0.510	0	0	0.510
RNF2	RPS27A	9606.ENSP00000356480	9606.ENSP00000272317	0	0	0	0	0	0.292	0	0	0.292
RNF2	SOX2	9606.ENSP00000356480	9606.ENSP00000323588	0	0	0	0	0	0.190	0	0	0.190
RNF2	UBE2L3	9606.ENSP00000356480	9606.ENSP00000400906	0	0	0	0	0	0.314	0	0	0.314
RNF2	YY2	9606.ENSP00000356480	9606.ENSP00000389381	0	0	0	0	0	0.297	0	0	0.297
RNF2	UBE3A	9606.ENSP00000356480	9606.ENSP00000497594	0	0	0	0	0	0.735	0	0	0.735
RNF4	TBP	9606.ENSP00000426503	9606.ENSP00000230354	0	0	0	0	0	0.464	0	0	0.463
RNF4	RPN2	9606.ENSP00000426503	9606.ENSP00000237530	0	0	0	0	0	0.292	0	0	0.292
RNF4	TMEM214	9606.ENSP00000426503	9606.ENSP00000238788	0	0	0	0	0	0.292	0	0	0.292
RNF4	TRIM28	9606.ENSP00000426503	9606.ENSP00000253024	0	0	0	0	0	0.625	0	0	0.625
RNF4	SMARCC1	9606.ENSP00000426503	9606.ENSP00000254480	0	0	0	0	0	0.292	0	0	0.292
RNF4	STAT3	9606.ENSP00000426503	9606.ENSP00000264657	0	0	0	0	0	0.292	0	0	0.292
RNF4	TMTC3	9606.ENSP00000426503	9606.ENSP00000266712	0	0	0	0	0	0.294	0	0	0.294
RNF4	RPS27A	9606.ENSP00000426503	9606.ENSP00000272317	0	0	0	0	0	0.900	0	0	0.900
RNF4	ZNF281	9606.ENSP00000426503	9606.ENSP00000294740	0	0	0	0	0	0.330	0	0	0.330
RNF4	RPN1	9606.ENSP00000426503	9606.ENSP00000296255	0	0	0	0	0	0.292	0	0	0.292
RNF4	TRA2A	9606.ENSP00000426503	9606.ENSP00000297071	0	0	0	0	0	0.292	0	0	0.292
RNF4	VIRMA	9606.ENSP00000426503	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
RNF4	UBE2N	9606.ENSP00000426503	9606.ENSP00000316176	0	0	0	0	0	0.960	0	0	0.960
RNF4	ZNF687	9606.ENSP00000426503	9606.ENSP00000319829	0	0	0	0	0	0.330	0	0	0.330
RNF4	TUFM	9606.ENSP00000426503	9606.ENSP00000322439	0	0	0	0	0	0.292	0	0	0.292
RNF4	SP1	9606.ENSP00000426503	9606.ENSP00000329357	0	0	0	0	0	0.796	0	0	0.796
RNF4	RTN4	9606.ENSP00000426503	9606.ENSP00000337838	0	0	0	0	0	0.292	0	0	0.292
RNF4	ZNF420	9606.ENSP00000426503	9606.ENSP00000338770	0	0	0	0	0	0.330	0	0	0.330
RNF4	ZNF512	9606.ENSP00000426503	9606.ENSP00000347648	0	0	0	0	0	0.330	0	0	0.330
